order_id,rider_id,assigned,predicted_eta
O0045095,D0239,True,23.844277381744334
O0045408,D0066,True,38.241057896989865
O0045384,D0017,True,16.988943924948792
O0045192,D0071,True,32.60992409480103
O0044808,D0142,True,32.371807793530664
O0045374,D0033,True,41.49208795682478
O0045436,D0138,True,32.834095429006325
O0045542,D0283,True,30.158115191831104
O0045611,D0043,True,18.538218121477538
O0045326,D0166,True,22.59739783198728
O0045117,D0159,True,33.05910521712908
O0044904,D0247,True,27.665351731436694
O0045085,D0186,True,31.18633370973635
O0044899,D0010,True,34.37086431338698
O0044842,D0040,True,39.72286274584243
O0045063,D0224,True,46.343713646731466
O0045447,D0102,True,36.099061813973265
O0044747,D0108,True,34.43142517987394
O0044821,D0146,True,22.828718210204954
O0045338,D0016,True,29.611181312420822
O0045590,D0112,True,30.81507240383418
O0045435,D0155,True,29.928994781436113
O0045033,D0021,True,23.82588023925969
O0045573,D0162,True,25.4588157014269
O0045180,D0013,True,80.72491987057384
O0045297,D0133,True,27.562066756812506
O0045585,D0221,True,35.82903712557291
O0044718,D0169,True,33.13220477845792
O0045198,D0018,True,24.91388060250347
O0045037,D0088,True,27.06011316695576
O0045581,D0223,True,35.81928444518766
O0044790,D0117,True,31.91859050192475
O0045241,D0056,True,20.12636664855006
O0045289,D0189,True,30.519994122044764
O0044870,D0032,True,25.8692138432462
O0045489,D0027,True,54.82556390390912
O0044754,D0144,True,21.873665372429173
O0045009,D0077,True,21.249737272933622
O0045544,D0042,True,30.055637126010232
O0045143,D0105,True,22.83637534686083
O0045163,D0195,True,32.05761489258461
O0045076,D0062,True,29.187450496090833
O0045157,D0087,True,57.58394816345131
O0044957,D0014,True,33.41402867789969
O0044963,D0298,True,27.987949931301443
O0045324,D0104,True,76.72453180360398
O0045188,D0028,True,20.857929449959116
O0045522,D0185,True,35.19953591765554
O0044777,D0136,True,33.67929278074749
O0044992,D0079,True,51.64119291469587
O0045025,D0215,True,20.64154635577127
O0045503,D0113,True,29.346772305006816
O0045556,D0168,True,56.71212608422936
O0045551,D0002,True,31.460076442059133
O0045569,D0075,True,18.806449584262563
O0045392,D0103,True,23.09439275193795
O0045452,D0196,True,30.842960333223544
O0044779,D0281,True,24.953773974163685
O0045347,D0130,True,20.190572835365998
O0045126,D0283,True,20.227571143314016
O0044799,D0138,True,22.78592522063479
O0044751,D0008,True,32.438289897703164
O0044890,D0061,True,26.024297583214548
O0045442,D0149,True,27.029300206176245
O0044764,D0133,True,65.20383005673438
O0045335,D0086,True,28.680985807109842
O0044798,D0227,True,20.95992534586351
O0045622,D0234,True,29.31768829004151
O0045077,D0048,True,31.181144307239993
O0045472,D0131,True,15.568044781501904
O0045409,D0010,True,25.45537261733815
O0044912,D0110,True,28.408668863484465
O0045604,D0257,True,36.1074389267217
O0045595,D0295,True,30.084272159084442
O0045242,D0089,True,26.813828852963994
O0044810,D0178,True,22.545779456255175
O0045420,D0262,True,17.740062948011346
O0045150,D0106,True,27.740680824716755
O0045519,D0076,True,28.473667197264486
O0045545,D0215,True,22.564985988655096
O0045177,D0221,True,45.90481042644807
O0044742,D0224,True,28.24530358583606
O0044967,D0117,True,25.553653016909827
O0044797,D0024,True,24.11418198417462
O0045558,D0213,True,36.72005844058087
O0045575,D0028,True,41.07264469483992
O0045339,D0105,True,29.13770948286318
O0045341,D0223,True,33.60056974304765
O0045413,D0155,True,27.069040501145658
O0044882,D0054,True,22.437421796737
O0044863,D0144,True,23.753775110909988
O0045265,D0166,True,24.290403747205232
O0045199,D0294,True,30.89293738307394
O0045429,D0276,True,27.925748783832262
O0044999,D0193,True,32.490843760528655
O0044935,D0189,True,19.808298380781363
O0044872,D0297,True,36.754849600655454
O0045292,D0002,True,38.15693383362566
O0044721,D0287,True,25.177306390446205
O0045287,D0103,True,21.050666636833533
O0044716,D0261,True,22.11464085179132
O0045308,D0249,True,16.526515558216047
O0045227,D0088,True,24.00151248306745
O0045102,D0021,True,27.376055287827953
O0044983,D0108,True,47.42589191745845
O0045538,D0209,True,19.037881861693293
O0045098,D0097,True,20.282164409553666
O0044893,D0052,True,30.414250845505215
O0045361,D0264,True,16.319929073871407
O0045071,D0247,True,26.543428580337597
O0045395,D0071,True,35.10424524764856
O0045078,D0112,True,31.483667351412098
O0044839,D0033,True,24.35657347168437
O0044760,D0066,True,26.857893879366674
O0045149,D0063,True,34.28948938892582
O0044898,D0161,True,41.42935144313356
O0045230,D0042,True,38.222458451938394
O0045426,D0136,True,30.13835986673842
O0045479,D0086,True,23.788182543199206
O0045497,D0061,True,23.19618187988568
O0045118,D0062,True,49.060154154208874
O0045057,D0196,True,21.012415788965534
O0045470,D0227,True,25.781009484086255
O0045485,D0106,True,37.987201654029946
O0045048,D0113,True,29.950398723623426
O0045045,D0089,True,31.10470686761571
O0044833,D0064,True,24.04744061098615
O0045151,D0226,True,30.786132242138457
O0045005,D0000,True,27.83640285405096
O0045183,D0051,True,34.05047148807088
O0045246,D0111,True,25.494050188435462
O0045334,D0195,True,30.191447862913208
O0045346,D0022,True,28.131827634003038
O0044887,D0044,True,32.06284118657669
O0045219,D0189,True,24.264045592083114
O0044906,D0224,True,41.71273094248254
O0045350,D0077,True,20.71955443533809
O0045035,D0036,True,30.89370290349344
O0044923,D0274,True,50.14398341138433
O0045112,D0178,True,29.517729567550127
O0045015,D0257,True,17.130900641425654
O0045446,D0215,True,37.4532964852742
O0044770,D0078,True,32.771986310513675
O0045223,D0271,True,24.775829429932035
O0045337,D0021,True,25.15534687717198
O0045424,D0238,True,19.8467107568545
O0045050,D0155,True,25.738079987055748
O0045238,D0270,True,29.639765245953942
O0045215,D0010,True,46.240229891390534
O0045201,D0294,True,24.927659386434613
O0045214,D0249,True,26.565051179210016
O0044809,D0066,True,25.67427639103566
O0044832,D0245,True,33.98976876707451
O0044941,D0234,True,30.828667264981192
O0044931,D0173,True,27.691150143729352
O0044736,D0017,True,28.877163895981187
O0045512,D0159,True,20.650499611534126
O0045433,D0004,True,43.96535107649617
O0044917,D0123,True,38.601809089631125
O0045122,D0140,True,21.44154492743585
O0045494,D0030,True,25.45986099335252
O0045516,D0287,True,42.368789916955905
O0045501,D0064,True,32.58608480991805
O0044812,D0133,True,70.6778857148348
O0045156,D0080,True,29.896811906000934
O0045093,D0104,True,32.07368124615848
O0044811,D0136,True,21.246697331984564
O0045141,D0226,True,24.871917818209063
O0044724,D0002,True,32.983469920932464
O0044737,D0108,True,30.179278154983187
O0045448,D0033,True,35.791864481287114
O0044780,D0113,True,30.11027046391925
O0045144,D0166,True,27.42694311066266
O0044845,D0106,True,31.073213874279922
O0044873,D0086,True,18.328455814555014
O0045165,D0257,True,22.346723854820308
O0044988,D0223,True,20.59283384934669
O0044843,D0185,True,41.06706262914061
O0045046,D0084,True,40.22502605140629
O0044876,D0102,True,36.280872757281486
O0045354,D0036,True,23.846190144956868
O0045107,D0138,True,25.101116529105017
O0045586,D0105,True,35.17335914492611
O0045383,D0088,True,25.270375321743302
O0044951,D0143,True,32.58278039315978
O0044866,D0110,True,32.225718416962
O0045333,D0112,True,35.0703658313973
O0044932,D0022,True,28.802100746508742
O0045421,D0205,True,26.360269199682456
O0045537,D0179,True,33.517644450113636
O0044918,D0178,True,57.0597147740736
O0044975,D0196,True,25.441337158684945
O0045204,D0297,True,22.710325775943232
O0045124,D0021,True,17.762368859903752
O0045353,D0269,True,26.87714281356257
O0045146,D0270,True,16.479574932387443
O0044765,D0209,True,24.39837997480293
O0044928,D0159,True,19.91147214626795
O0044961,D0245,True,13.93348122809569
O0044785,D0215,True,33.586884651789006
O0045490,D0234,True,30.74920959404446
O0045369,D0028,True,32.560087189079766
O0044982,D0078,True,26.667639770477695
O0045160,D0173,True,25.552550334937443
O0044871,D0066,True,25.78448629174915
O0045191,D0275,True,21.14151488163961
O0045325,D0086,True,39.896148617258426
O0045236,D0017,True,26.848512584378078
O0045008,D0274,True,36.49810893306463
O0045576,D0063,True,30.51440734682938
O0045393,D0223,True,31.14203523480058
O0044974,D0155,True,20.530283854125436
O0045342,D0239,True,23.139329771084704
O0045159,D0221,True,29.809970643768487
O0046326,D0106,True,26.323022432077096
O0045689,D0195,True,33.724029853488226
O0046382,D0043,True,14.255766228400534
O0046184,D0196,True,27.09252635938572
O0046215,D0168,True,24.40350322992811
O0046162,D0203,True,16.689760953827516
O0046030,D0215,True,20.22995527974158
O0045692,D0021,True,19.400436571766807
O0045653,D0241,True,18.04935363163547
O0046374,D0010,True,34.72753595005542
O0045823,D0214,True,16.337990585084214
O0045869,D0076,True,25.0745972635656
O0046228,D0039,True,23.172477294134726
O0046395,D0024,True,17.919618393384802
O0045985,D0274,True,25.072786160853674
O0045688,D0297,True,17.61597373648662
O0046297,D0002,True,25.422842912666578
O0045871,D0106,True,72.98310523793927
O0046375,D0052,True,28.29351524900303
O0045838,D0274,True,77.59408184659706
O0046402,D0281,True,21.817660142371395
O0046022,D0071,True,20.589657103510092
O0046291,D0155,True,18.38827189192643
O0045746,D0017,True,23.261617357752847
O0046085,D0052,True,26.180118628540562
O0046173,D0209,True,30.980368944146498
O0045919,D0215,True,24.71716934168804
O0045940,D0123,True,55.191255814297385
O0046390,D0006,True,22.044574837513135
O0046138,D0157,True,15.156426124689085
O0046361,D0033,True,22.65493484314468
O0045945,D0022,True,37.74504825352298
O0045801,D0042,True,20.204632651629787
O0045951,D0270,True,25.68752858597794
O0046024,D0241,True,24.41888371312902
O0046129,D0002,True,20.88765133060423
O0046020,D0209,True,23.51009925500494
O0045834,D0079,True,18.178133792745097
O0046158,D0052,True,25.636027357331287
O0046351,D0071,True,47.62728645088691
O0045659,D0299,True,24.73569209519833
O0046002,D0039,True,27.837172931343893
O0046420,D0051,True,19.617406411925067
O0045796,D0295,True,64.10806652190686
O0045886,D0024,True,29.288326098356674
O0045954,D0143,True,17.10399020099414
O0046021,D0169,True,19.46788001960701
O0046179,D0010,True,22.992865206519156
O0046355,D0142,True,38.047573580352
O0046371,D0182,True,24.666831568140857
O0045820,D0224,True,19.58030314394651
O0046216,D0062,True,16.236745791433442
O0046386,D0158,True,20.227529759023508
O0046089,D0144,True,31.836773440242062
O0045713,D0024,True,28.363325055295924
O0046104,D0238,True,19.617607745244698
O0046078,D0182,True,18.166646009625165
O0045929,D0224,True,36.12103358585701
O0046110,D0295,True,72.00737408964247
O0045824,D0214,True,19.798837076026935
O0046097,D0178,True,24.438147641800313
O0046324,D0002,True,27.113811506038754
O0046168,D0022,True,18.245956062572482
O0045731,D0076,True,45.82041323290699
O0046399,D0108,True,43.334575534940704
O0045961,D0142,True,41.24957631885717
O0045973,D0159,True,24.623180844856563
O0046027,D0062,True,24.424195269179133
O0045952,D0013,True,19.58101108523047
O0046226,D0287,True,39.257223586219375
O0046275,D0018,True,35.32286376292357
O0045802,D0013,True,19.166669630309002
O0045977,D0189,True,24.456637488049576
O0046289,D0022,True,25.120349137665954
O0046334,D0066,True,25.84201249308714
O0046282,D0295,True,42.50026485818977
O0046340,D0269,True,34.19163704018937
O0046280,D0215,True,74.31533388338045
O0046174,D0297,True,24.312123893020917
O0045676,D0002,True,92.78574287741726
O0045677,D0196,True,26.136050769416904
O0045726,D0274,True,28.714231010131293
O0046300,D0234,True,30.787876653898707
O0046082,D0166,True,22.859191239166115
O0045751,D0155,True,21.047408889627672
O0045763,D0263,True,29.433878620280257
O0045853,D0283,True,49.70491221640056
O0045755,D0168,True,17.50311996517475
O0045924,D0004,True,26.551905906799448
O0046124,D0224,True,28.612084876610137
O0045639,D0195,True,42.208022986549466
O0046198,D0108,True,26.86815248896456
O0045655,D0088,True,22.06756919783983
O0046148,D0070,True,30.67158837644764
O0046060,D0169,True,36.867081799465936
O0046332,D0155,True,36.374034597917756
O0045963,D0209,True,45.71020218627016
O0045797,D0235,True,21.895256571594487
O0046041,D0239,True,17.890156496200163
O0045714,D0234,True,26.48371432545231
O0046163,D0295,True,23.63582730728045
O0045904,D0178,True,37.95731565434353
O0046391,D0223,True,24.497721931848062
O0045874,D0257,True,24.01137083308418
O0046065,D0036,True,23.114672920753492
O0046333,D0116,True,37.31540855576437
O0045729,D0052,True,29.0756422729183
O0045918,D0070,True,26.04154577727287
O0045682,D0204,True,20.216228093407743
O0046135,D0283,True,29.275045207892962
O0046318,D0245,True,33.64075299743317
O0046251,D0270,True,27.28682991479063
O0046346,D0207,True,30.733733636736
O0046407,D0195,True,26.811254607375787
O0045712,D0028,True,22.724269854605552
O0045956,D0159,True,18.503362731907906
O0045657,D0105,True,33.47570943031249
O0046331,D0010,True,27.120044759123417
O0046415,D0008,True,14.28004560288604
O0045847,D0281,True,21.217340983771372
O0045968,D0024,True,28.492356963064342
O0046087,D0089,True,36.09372821323997
O0046204,D0070,True,55.86710100028428
O0046309,D0108,True,18.750982061002304
O0046349,D0043,True,18.80771897298662
O0045845,D0116,True,39.77329150321796
O0045843,D0202,True,33.014761946980585
O0045778,D0136,True,22.468131654723322
O0046091,D0238,True,25.970614260016795
O0046317,D0189,True,32.56222098353247
O0045800,D0106,True,18.40067676571509
O0046252,D0071,True,21.66134373910389
O0045735,D0209,True,79.12982632584942
O0045939,D0214,True,29.005231973352156
O0045844,D0223,True,22.29231520016082
O0045906,D0198,True,18.230618122524994
O0046203,D0142,True,29.07381432611631
O0046377,D0034,True,26.009566686560383
O0045922,D0066,True,29.414446179290074
O0045808,D0010,True,83.86223582228091
O0045673,D0154,True,15.281116813315455
O0045993,D0002,True,33.59489838618945
O0046083,D0159,True,23.546865980025654
O0045696,D0076,True,17.29345136076104
O0046170,D0044,True,22.128972007923952
O0046249,D0274,True,30.951938994961353
O0045959,D0051,True,21.9637713992958
O0045646,D0215,True,32.92311738259988
O0045964,D0008,True,31.361926759427803
O0046007,D0232,True,26.302161804439834
O0046181,D0028,True,25.003076050391265
O0045969,D0245,True,23.664869009636835
O0046383,D0207,True,29.338929942048683
O0045724,D0192,True,23.447229301424024
O0045857,D0086,True,24.28706370616566
O0046257,D0169,True,23.83337142645029
O0046156,D0270,True,24.345447922239146
O0046315,D0105,True,19.819999027244577
O0045666,D0136,True,24.083937101363624
O0045623,D0234,True,21.86481992808756
O0045903,D0172,True,35.88784630768296
O0046210,D0189,True,20.360802373321725
O0045990,D0109,True,24.782110754253832
O0045926,D0196,True,23.425934578107416
O0045992,D0178,True,26.932339620182937
O0045925,D0248,True,24.76669077800085
O0046102,D0067,True,25.43881269174618
O0046320,D0173,True,20.87199868966544
O0046074,D0022,True,23.928080407499984
O0046076,D0066,True,24.741889562543353
O0045720,D0166,True,18.19385136456099
O0046278,D0038,True,30.120949609592813
O0045641,D0185,True,22.03399272205573
O0045899,D0100,True,25.56181950393411
O0046206,D0155,True,41.897234140674826
O0046392,D0149,True,26.751180297687554
O0046322,D0224,True,29.734477160161788
O0046286,D0206,True,36.68797462362896
O0046401,D0107,True,25.55345960729744
O0045718,D0130,True,19.513557588068572
O0046093,D0274,True,31.643155513406462
O0046232,D0221,True,26.84476204609238
O0045644,D0089,True,17.11980855642254
O0046393,D0028,True,35.521205000588274
O0046330,D0164,True,24.15296817051119
O0045901,D0050,True,19.601773491681726
O0045663,D0204,True,34.06438475444369
O0045930,D0143,True,27.980470367039914
O0046294,D0271,True,30.631555966433208
O0045630,D0145,True,28.00362522182133
O0046358,D0283,True,38.08667090108346
O0046267,D0036,True,30.94911779976251
O0046171,D0014,True,20.27974284047749
O0046169,D0287,True,25.53848197484998
O0045790,D0105,True,50.00379139286563
O0045913,D0031,True,25.17775273253802
O0046218,D0202,True,25.446356024833545
O0046394,D0159,True,32.4325387344352
O0046290,D0097,True,21.99349561167697
O0046222,D0078,True,28.37417923378647
O0046049,D0142,True,36.49108754683553
O0045972,D0138,True,20.915945302903225
O0045736,D0104,True,27.230218452685065
O0045887,D0102,True,35.71074175989268
O0046063,D0192,True,14.828859663487696
O0045915,D0109,True,39.939985249028034
O0046180,D0136,True,23.405837548702742
O0045779,D0239,True,16.780671644734376
O0046370,D0038,True,21.61062375155273
O0046327,D0248,True,38.96578315637598
O0046084,D0022,True,31.488816493273927
O0045949,D0257,True,29.102150115300653
O0046092,D0043,True,20.257356228507504
O0046054,D0116,True,20.48744545358695
O0046231,D0086,True,59.01805558189547
O0045938,D0079,True,29.179448359107106
O0046187,D0108,True,41.91529987509908
O0046064,D0185,True,21.905057178809553
O0045776,D0046,True,31.717589549654857
O0045651,D0172,True,31.12365773449838
O0045744,D0097,True,53.00726446176375
O0046288,D0076,True,49.21531793670258
O0045937,D0024,True,32.601047389290414
O0046167,D0050,True,20.91058720413001
O0045879,D0032,True,27.77225909969254
O0045730,D0193,True,38.10969038373172
O0046121,D0002,True,47.25004220901858
O0046056,D0018,True,23.3504445602248
O0045783,D0007,True,29.175044344425523
O0046026,D0297,True,28.57784955345773
O0046172,D0143,True,25.790936311381444
O0045694,D0078,True,39.70649620903687
O0045978,D0161,True,25.896136522806117
O0046329,D0206,True,16.367259943156817
O0046149,D0281,True,20.676229301880106
O0046342,D0044,True,22.736481418932073
O0045971,D0124,True,25.085475609893216
O0045792,D0013,True,22.552355851158968
O0046088,D0104,True,40.8944573849047
O0046245,D0234,True,69.98853036590604
O0046313,D0211,True,23.328581899143543
O0045669,D0051,True,34.407319479658554
O0045984,D0084,True,18.546267824401383
O0045698,D0267,True,14.624226309426142
O0045624,D0144,True,20.298406202915874
O0045772,D0149,True,26.82322753988661
O0045749,D0063,True,23.837188008759554
O0045649,D0116,True,40.148506007214536
O0046270,D0066,True,48.66161283839607
O0046116,D0031,True,22.816910914014706
O0045870,D0221,True,27.557981847821317
O0045813,D0138,True,20.96821004500215
O0046354,D0223,True,78.1759601755746
O0046000,D0263,True,37.1848307228647
O0046398,D0185,True,24.99778036825373
O0045719,D0028,True,30.513563217137772
O0046023,D0214,True,31.91125081418018
O0046359,D0266,True,23.410987411857803
O0046344,D0046,True,22.96739818355889
O0046071,D0297,True,27.453401503525054
O0045799,D0042,True,60.79536077262125
O0045660,D0155,True,30.242303204728252
O0045632,D0108,True,81.07007186461449
O0046235,D0207,True,26.322658170725624
O0045935,D0111,True,24.829216160677106
O0046311,D0024,True,27.364807453636
O0045917,D0172,True,27.034383223770735
O0045811,D0258,True,33.10775279623868
O0045743,D0162,True,20.987423365820327
O0045761,D0130,True,19.53230646756834
O0046258,D0124,True,24.935696945148976
O0046299,D0061,True,27.809281547557674
O0046048,D0213,True,29.745798670353324
O0046146,D0224,True,34.330850304776966
O0046304,D0089,True,55.77130159934662
O0045675,D0196,True,23.1427274760381
O0045881,D0138,True,39.06782701635638
O0045900,D0113,True,26.74151863595144
O0046040,D0163,True,22.62178628973178
O0046277,D0236,True,49.710982045491875
O0046164,D0176,True,16.33597820845526
O0045768,D0125,True,21.663615427961282
O0046075,D0248,True,25.78536222677132
O0046256,D0178,True,90.72544481032152
O0046112,D0247,True,25.240269800413326
O0046253,D0063,True,26.6336269636748
O0046017,D0051,True,32.6682767969844
O0046421,D0238,True,30.066117513521622
O0045833,D0044,True,18.662671661221612
O0045955,D0221,True,34.389535912160355
O0046099,D0109,True,28.26867058813351
O0046353,D0106,True,43.465057573372775
O0045882,D0116,True,26.073945985937243
O0045948,D0062,True,33.39499749648316
O0045742,D0155,True,40.40207781721094
O0045936,D0079,True,27.454862167923558
O0045934,D0124,True,26.715334156591524
O0046185,D0012,True,17.874748105301826
O0046255,D0297,True,33.05859258760031
O0046090,D0024,True,26.65877014042014
O0045782,D0080,True,15.254916367391802
O0046219,D0104,True,37.416908325596395
O0045654,D0168,True,18.155207362056366
O0046050,D0027,True,27.93826288884408
O0045923,D0193,True,23.498033956959894
O0045680,D0262,True,61.311411593428915
O0045860,D0299,True,21.112035144779206
O0046113,D0107,True,30.847262408547643
O0046328,D0130,True,52.120467855670924
O0045734,D0189,True,55.1631440076413
O0045983,D0224,True,51.79321053577685
O0045890,D0172,True,30.71007186238517
O0046409,D0207,True,46.12386753888396
O0045721,D0113,True,22.416139566124777
O0046312,D0078,True,29.423296853749434
O0046055,D0149,True,34.128740627913984
O0046043,D0162,True,24.5776710159183
O0045944,D0226,True,27.74888880541907
O0046018,D0067,True,25.835730530495162
O0046165,D0046,True,34.082684701635195
O0045851,D0064,True,22.41920094288562
O0046244,D0037,True,23.530135046016866
O0046281,D0198,True,18.669508969195576
O0046014,D0042,True,70.37142320043877
O0046101,D0077,True,18.590465327780315
O0046070,D0136,True,22.00184249121292
O0045643,D0018,True,21.63059064261066
O0046240,D0248,True,36.912763876799204
O0045855,D0008,True,29.292111788140133
O0046175,D0110,True,18.7675177118064
O0046200,D0159,True,17.28898868238268
O0045827,D0051,True,19.436728094010068
O0045873,D0027,True,21.484799134633725
O0045840,D0012,True,30.43761243695234
O0045739,D0088,True,30.411009774933696
O0046015,D0168,True,35.87350795190935
O0046193,D0089,True,25.888472243462076
O0045633,D0206,True,34.70444249641196
O0046212,D0245,True,24.47739045510783
O0045962,D0189,True,45.00840382684971
O0046379,D0213,True,30.25083994259818
O0046114,D0223,True,50.03094493294613
O0045884,D0260,True,22.66774965763287
O0046058,D0046,True,64.18934335016064
O0045664,D0153,True,25.1122758402863
O0046199,D0207,True,25.103773894805755
O0045864,D0078,True,44.15207378302523
O0046368,D0130,True,62.601917863288556
O0046059,D0025,True,26.878644430888386
O0045837,D0104,True,36.36323826989485
O0046284,D0221,True,37.689171246850904
O0046408,D0280,True,28.240716082067905
O0046325,D0269,True,26.757248003934166
O0046118,D0028,True,37.50969067859239
O0046276,D0248,True,68.44125632250761
O0046011,D0214,True,19.951032951657993
O0045678,D0281,True,24.11655491000571
O0045897,D0012,True,63.75099985089322
O0046034,D0093,True,23.217054073091823
O0045970,D0053,True,41.81799258411744
O0045725,D0241,True,24.285615214617998
O0046062,D0178,True,27.67933076935679
O0046057,D0218,True,25.628393800472317
O0045656,D0236,True,30.137563669398048
O0045995,D0140,True,43.41751651063325
O0045828,D0182,True,20.918886932052068
O0046271,D0234,True,25.34715989388372
O0045943,D0213,True,43.9703358422635
O0045932,D0079,True,36.58437772145782
O0046009,D0206,True,45.21691298645447
O0045752,D0124,True,37.07112989785059
O0046080,D0022,True,58.30352289992601
O0045760,D0207,True,117.69656950338202
O0046103,D0084,True,31.733258652098932
O0046410,D0018,True,37.0815284068835
O0045958,D0089,True,38.96816641930683
O0046047,D0166,True,65.89790828063323
O0045832,D0024,True,34.98857843090401
O0045807,D0048,True,29.355727045810767
O0046008,D0080,True,26.4000349717101
O0046005,D0104,True,37.49896200065027
O0046414,D0168,True,64.35945519323245
O0046381,D0297,True,45.57634160010716
O0045997,D0088,True,21.763869322052496
O0045957,D0025,True,20.732117651907892
O0046100,D0135,True,37.16704861191331
O0046343,D0283,True,21.098827898941934
O0046178,D0051,True,48.88201620781821
O0046013,D0077,True,52.68975473276532
O0046201,D0153,True,18.862419168887058
O0045967,D0159,True,37.10995951366583
O0045883,D0039,True,36.84604962263145
O0046272,D0037,True,26.55045657407377
O0046128,D0093,True,22.505522127059372
O0046166,D0299,True,45.91531107834196
O0045695,D0262,True,31.057391490940823
O0046283,D0142,True,38.558571990098
O0045987,D0236,True,43.31182754202097
O0046045,D0008,True,28.861081775035768
O0046039,D0053,True,21.57593732667511
O0046397,D0027,True,90.12559050368058
O0046217,D0188,True,22.5285048724408
O0045754,D0221,True,149.36898133770444
O0046384,D0130,True,71.40838606610521
O0046205,D0241,True,30.335797525919318
O0046073,D0214,True,69.10273072981383
O0046230,D0218,True,18.887729279111447
O0045771,D0248,True,29.074373505287923
O0045909,D0002,True,156.26591921687302
O0046150,D0258,True,75.63430515195763
O0045856,D0263,True,141.26032039524924
O0046319,D0178,True,50.673986132105355
O0046380,D0063,True,73.37651580734816
O0046287,D0080,True,78.96380120258189
O0045825,D0193,True,21.46711990554938
O0046195,D0224,True,128.9531654990933
O0046242,D0153,True,28.999138713464117
O0045670,D0196,True,35.58883849784881
O0045661,D0104,True,54.271309091120735
O0046314,D0012,True,38.13586537402192
O0046223,D0028,True,79.24081079364986
O0046061,D0013,True,35.94703759355505
O0045898,D0084,True,28.529549264007578
O0045741,D0066,True,86.22429683970755
O0046016,D0116,True,54.66384903073848
O0046339,D0213,True,52.56171726741785
O0045638,D0136,True,26.6237562488421
O0046182,D0053,True,67.02336399522682
O0046364,D0158,True,25.560492134785378
O0045920,D0109,True,38.254110533024146
O0046373,D0238,True,35.3042451640393
O0046176,D0297,True,53.38992062584817
O0045905,D0076,True,62.384453655277206
O0045991,D0281,True,22.89044909797785
O0046243,D0075,True,90.70571408593986
O0045979,D0155,True,61.44634204325887
O0045706,D0099,True,41.94524898876414
O0045818,D0108,True,52.15621566411297
O0046296,D0112,True,37.891050823058855
O0046225,D0088,True,28.07711018501776
O0045773,D0206,True,97.17257992838228
O0045687,D0025,True,32.35615482025602
O0046323,D0124,True,32.66150974527067
O0046025,D0051,True,37.37092936516237
O0046003,D0204,True,35.71982387100645
O0045849,D0135,True,48.95950532790225
O0045650,D0185,True,34.05468446242979
O0045642,D0159,True,42.089250124155626
O0046159,D0270,True,65.47863332217278
O0045835,D0234,True,42.71596938723434
O0046367,D0248,True,49.77089372807472
O0045976,D0236,True,60.07810030696827
O0046366,D0279,True,37.11386686858572
O0045850,D0008,True,59.97342767460572
O0046389,D0071,True,27.406828119183757
O0046136,D0168,True,77.10879029807833
O0045896,D0245,True,57.94537127607751
O0046190,D0287,True,95.13018224354276
O0046238,D0024,True,118.54293621605977
O0046236,D0218,True,40.34117749300371
O0046229,D0140,True,34.975594251989534
O0045839,D0227,True,29.951937733860184
O0045885,D0166,True,43.255073872389694
O0046403,D0077,True,38.06378488646446
O0046127,D0084,True,91.53536089155355
O0045691,D0299,True,40.11471787284975
O0045819,D0276,True,26.133475313440307
O0046260,D0054,True,43.33664250483992
O0045878,D0243,True,102.64211372154263
O0045705,D0196,True,33.23109881923951
O0045764,D0215,True,95.4463050659085
O0045683,D0142,True,58.327437634706854
O0046417,D0188,True,48.0632071953591
O0045946,D0280,True,86.30216349839019
O0046209,D0012,True,37.04639340418471
O0046241,D0117,True,27.253077687517738
O0045965,D0252,True,107.53907231492319
O0045895,D0153,True,36.529202614820235
O0045634,D0226,True,30.56227420247412
O0046107,D0238,True,82.40235448045567
O0046098,D0106,True,38.91826234397747
O0045793,D0178,True,40.60727626271367
O0045717,D0088,True,38.943313948550305
O0045674,D0060,True,47.570514706243856
O0046183,D0158,True,57.379164523423235
O0045891,D0160,True,46.90756089392286
O0045631,D0048,True,34.881131559252125
O0045711,D0109,True,31.34028902566496
O0046406,D0257,True,38.641327101649786
O0045877,D0124,True,37.01207873850801
O0045697,D0112,True,92.51219167720895
O0046106,D0094,True,87.4435610368951
O0046265,D0205,True,50.12156966986395
O0045852,D0189,True,69.05189211751211
O0045830,D0173,True,29.651190369915533
O0045785,D0031,True,37.49887464086699
O0046347,D0099,True,39.5525798310855
O0046298,D0136,True,38.797958931701615
O0046067,D0225,True,63.11710793309626
O0046254,D0051,True,43.67196134999675
O0046191,D0021,True,25.963703147776258
O0045927,D0231,True,47.3353526356736
O0046274,D0042,True,46.22923247265817
O0045953,D0104,True,29.967169449493845
O0046094,D0010,True,44.16666581764545
O0045685,D0009,True,28.187189277732628
O0045703,D0145,True,22.52367595844433
O0045894,D0269,True,33.242844043208834
O0046196,D0100,True,28.449210676804448
O0045803,D0213,True,31.425151443371767
O0045709,D0108,True,40.65075461646826
O0045826,D0266,True,51.59791772790619
O0046004,D0234,True,30.915952146793778
O0046321,D0182,True,36.19817178741123
O0046130,D0143,True,29.99544796461722
O0046295,D0152,True,42.28119375278276
O0046188,D0176,True,44.049913079906084
O0046400,D0192,True,23.200877666784713
O0046137,D0053,True,28.925669588817506
O0046033,D0283,True,40.08119577802879
O0046155,D0077,True,32.809193875057346
O0045848,D0220,True,18.326789795427487
